FID,District,County,Route,Direction,Accidents,Lanes,Access1,Limited,AccessNum,AccessType,RoadWidth,LaneWidth,InnerShoulderWidth,InnerShoulderTreatedWidth,OuterShoulderWidth,OuterShoulderTreatedWidth,DesignSpeedLimit,InnerMedianWidth,Terrain,Barrier,Surface
"2,120",12,ORA,5,S,1,1,2,1,1,buffer,88,12.6,10,10,10,10,70,22,Flat,Concrete Barrier,Concrete
"2,121",12,ORA,5,S,4,1,2,1,1,buffer,88,12.6,24,24,10,10,70,26,Flat,Concrete Barrier,Base & Surface
"2,122",12,ORA,5,S,10,1,2,1,3,mix,48,12,2,2,10,10,70,18,Flat,Metal Beam Barrier,Concrete
"2,123",12,ORA,5,S,15,1,2,1,1,buffer,76,12.7,12,12,10,10,70,26,Flat,Concrete Barrier,Base & Surface
"2,124",12,ORA,22,E,0,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,125",12,ORA,22,E,9,1,1,0,1,continuous,45,11.3,2,2,6,6,70,8,Flat,Concrete Barrier,Concrete
"2,126",12,ORA,22,E,34,1,1,0,1,continuous,56,18.7,0,0,0,0,70,14,Flat,Concrete Barrier,Bridge Deck
"2,127",12,ORA,22,E,0,1,1,0,1,continuous,36,12,5,5,8,8,70,22,Flat,Concrete Barrier,Concrete
"2,128",12,ORA,22,E,1,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,129",12,ORA,22,E,2,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,130",12,ORA,22,E,0,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,131",12,ORA,22,E,1,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,132",12,ORA,22,E,2,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,133",12,ORA,22,E,4,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,134",12,ORA,22,E,11,1,1,0,2,mix,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,135",12,ORA,22,E,49,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,136",12,ORA,22,E,2,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,137",12,ORA,22,E,9,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,138",12,ORA,22,E,9,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,139",12,ORA,22,E,16,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,140",12,ORA,22,E,0,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,141",12,ORA,22,E,1,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,142",12,ORA,22,E,8,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,143",12,ORA,22,E,17,1,1,0,1,continuous,60,12,2,2,6,6,70,8,Flat,Concrete Barrier,Bridge Deck
"2,144",12,ORA,22,E,0,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,145",12,ORA,22,E,0,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,146",12,ORA,22,E,0,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,147",12,ORA,22,E,1,1,1,0,1,continuous,48,12,2,2,6,6,70,16,Flat,Concrete Barrier,Concrete
"2,148",12,ORA,22,E,16,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,149",12,ORA,22,E,22,1,1,0,1,continuous,36,12,5,5,8,8,70,22,Flat,Concrete Barrier,Concrete
"2,150",12,ORA,22,E,0,1,1,0,1,continuous,36,12,5,5,8,8,70,22,Flat,Concrete Barrier,Bridge Deck
"2,151",12,ORA,22,E,0,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,152",12,ORA,22,E,2,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,153",12,ORA,22,E,32,1,1,0,1,continuous,36,12,5,5,8,8,70,11,Flat,Concrete Barrier,Concrete
"2,154",12,ORA,22,E,30,1,1,0,3,mix,60,12,2,2,6,6,70,36,Flat,Concrete Barrier,Concrete
"2,155",12,ORA,22,E,21,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,156",12,ORA,22,E,35,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,157",12,ORA,22,E,0,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,158",12,ORA,22,E,6,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,159",12,ORA,22,W,2,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,160",12,ORA,22,W,3,1,1,0,2,mix,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,161",12,ORA,22,W,5,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,162",12,ORA,22,W,5,1,1,0,1,continuous,36,12,8,8,10,10,70,22,Flat,Concrete Barrier,Bridge Deck
"2,163",12,ORA,22,W,7,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,164",12,ORA,22,W,20,1,1,0,1,continuous,36,12,6,6,8,8,70,22,Flat,Concrete Barrier,Bridge Deck
"2,165",12,ORA,22,W,0,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,166",12,ORA,22,W,7,1,1,0,1,continuous,59,19.7,0,0,0,0,70,14,Flat,Concrete Barrier,Bridge Deck
"2,167",12,ORA,22,W,8,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,168",12,ORA,22,W,9,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,169",12,ORA,22,W,9,1,1,0,1,continuous,48,12,2,2,8,8,70,8,Flat,Concrete Barrier,Concrete
"2,170",12,ORA,22,W,0,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,171",12,ORA,22,W,29,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,172",12,ORA,22,W,0,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,173",12,ORA,22,W,0,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,174",12,ORA,22,W,0,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,175",12,ORA,22,W,12,1,1,0,2,mix,36,12,6,6,8,8,70,22,Flat,Concrete Barrier,Bridge Deck
"2,176",12,ORA,22,W,20,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,177",12,ORA,22,W,29,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,178",12,ORA,22,W,0,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,179",12,ORA,22,W,6,1,1,0,1,continuous,36,12,8,8,10,10,70,22,Flat,Concrete Barrier,Bridge Deck
"2,180",12,ORA,22,W,8,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,181",12,ORA,22,W,0,1,1,0,1,continuous,36,12,8,8,10,10,70,22,Flat,Concrete Barrier,Bridge Deck
"2,182",12,ORA,22,W,4,1,1,0,2,mix,36,12,30,30,8,8,70,36,Flat,Concrete Barrier,Concrete
"2,183",12,ORA,22,W,5,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,184",12,ORA,22,W,5,1,1,0,1,continuous,48,12,2,2,8,8,70,8,Flat,Concrete Barrier,Concrete
"2,185",12,ORA,22,W,14,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,186",12,ORA,22,W,4,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,187",12,ORA,22,W,16,1,1,0,1,continuous,48,12,2,2,8,8,70,8,Flat,Concrete Barrier,Concrete
"2,188",12,ORA,22,W,0,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,189",12,ORA,22,W,0,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,190",12,ORA,22,W,11,1,1,0,1,continuous,36,12,5,5,8,8,70,22,Flat,Concrete Barrier,Concrete
"2,191",12,ORA,22,W,19,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,192",12,ORA,22,W,4,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,193",12,ORA,22,W,9,1,1,0,1,continuous,36,12,5,5,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,194",12,ORA,55,N,3,1,1,0,1,continuous,56,11.2,2,2,10,10,70,14,Flat,Concrete Barrier,Concrete
"2,195",12,ORA,55,N,8,1,2,1,1,buffer,56,11.2,2,2,8,8,70,6,Flat,Concrete Barrier,Concrete
"2,196",12,ORA,55,N,9,1,1,0,1,continuous,44,11,2,2,2,2,70,6,Flat,Concrete Barrier,Base & Surface
"2,197",12,ORA,55,N,0,1,1,0,4,mix,71,11.8,2,2,10,10,70,12,Flat,Concrete Barrier,Concrete
"2,198",12,ORA,55,N,0,1,1,0,1,continuous,62,12.4,8,8,10,10,70,18,Flat,Concrete Barrier,Base & Surface
"2,199",12,ORA,55,N,2,1,1,0,1,continuous,44,11,2,2,9,8,70,6,Flat,Concrete Barrier,Concrete
"2,200",12,ORA,55,N,0,1,1,0,1,continuous,44,11,2,2,10,10,70,14,Flat,Concrete Barrier,Concrete
"2,201",12,ORA,55,N,5,1,1,0,1,continuous,44,11,2,2,9,8,70,6,Flat,Concrete Barrier,Concrete
"2,202",12,ORA,55,N,15,1,1,0,1,continuous,48,12,2,2,10,10,70,6,Flat,Concrete Barrier,Concrete
"2,203",12,ORA,55,N,0,1,1,0,1,continuous,62,12.4,13,13,10,10,70,18,Flat,Concrete Barrier,Concrete
"2,204",12,ORA,55,N,13,1,1,0,1,continuous,44,11,2,2,12,12,70,6,Flat,Concrete Barrier,Base & Surface
"2,205",12,ORA,55,N,101,1,1,0,3,mix,48,12,2,2,8,8,70,6,Flat,Concrete Barrier,Concrete
"2,206",12,ORA,55,N,0,1,1,0,1,continuous,44,11,2,2,2,2,70,6,Flat,Concrete Barrier,Base & Surface
"2,207",12,ORA,55,N,14,1,1,0,1,continuous,44,11,2,2,2,2,70,6,Flat,Concrete Barrier,Base & Surface
"2,208",12,ORA,55,N,2,1,1,0,1,continuous,44,11,2,2,6,6,70,6,Flat,Concrete Barrier,Bridge Deck
"2,209",12,ORA,55,N,8,1,1,0,1,continuous,76,12.7,4,4,8,8,70,22,Flat,Concrete Barrier,Concrete
"2,210",12,ORA,55,N,6,1,1,0,1,continuous,44,11,2,2,9,8,70,6,Flat,Concrete Barrier,Concrete
"2,211",12,ORA,55,N,9,1,1,0,5,mix,56,11.2,2,2,10,10,70,6,Flat,Concrete Barrier,Concrete
"2,212",12,ORA,55,N,2,1,1,0,1,continuous,71,11.8,2,2,10,10,70,12,Flat,Concrete Barrier,Concrete
"2,213",12,ORA,55,N,4,1,1,0,1,continuous,76,12.7,4,4,8,8,70,22,Flat,Concrete Barrier,Concrete
"2,214",12,ORA,55,N,6,1,1,0,1,continuous,44,11,2,2,2,2,70,6,Flat,Concrete Barrier,Base & Surface
"2,215",12,ORA,55,N,18,1,1,0,1,continuous,62,12.4,8,8,10,10,70,18,Flat,Concrete Barrier,Base & Surface
"2,216",12,ORA,55,N,0,1,1,0,1,continuous,44,11,2,2,6,6,70,6,Flat,Concrete Barrier,Bridge Deck
"2,217",12,ORA,55,N,0,1,1,0,1,continuous,44,11,2,2,2,2,70,6,Flat,Concrete Barrier,Base & Surface
"2,218",12,ORA,55,N,4,1,1,0,1,continuous,62,12.4,8,8,10,10,70,18,Flat,Concrete Barrier,Concrete
"2,219",12,ORA,55,N,14,1,1,0,1,continuous,44,11,2,2,2,2,70,6,Flat,Concrete Barrier,Base & Surface
"2,220",12,ORA,55,N,23,1,2,1,2,mix,44,11,2,2,10,10,70,6,Flat,Concrete Barrier,Concrete
"2,221",12,ORA,55,N,0,1,1,0,1,continuous,44,11,2,2,9,8,70,6,Flat,Concrete Barrier,Concrete
"2,222",12,ORA,55,N,0,1,1,0,1,continuous,48,12,2,2,8,8,70,6,Flat,Concrete Barrier,Concrete
"2,223",12,ORA,55,N,26,1,1,0,1,continuous,44,11,2,2,10,10,70,6,Flat,Concrete Barrier,Concrete
"2,224",12,ORA,55,N,49,1,1,0,1,continuous,62,12.4,13,13,10,10,70,18,Flat,Concrete Barrier,Concrete
"2,225",12,ORA,55,N,10,1,1,0,1,continuous,44,11,2,2,9,8,70,6,Flat,Concrete Barrier,Concrete
"2,226",12,ORA,55,N,39,2,2,1,4,mix,56,11.2,2,2,10,10,70,14,Flat,Concrete Barrier,Concrete
"2,227",12,ORA,55,N,31,1,2,1,3,mix,44,11,2,2,10,10,70,14,Flat,Concrete Barrier,Bridge Deck
"2,228",12,ORA,55,S,55,1,1,0,1,continuous,62,12.4,3,3,10,10,70,18,Flat,Concrete Barrier,Concrete
"2,229",12,ORA,55,S,32,1,1,0,1,continuous,62,12.4,8,8,10,10,70,18,Flat,Concrete Barrier,Concrete
"2,230",12,ORA,55,S,3,1,1,0,1,continuous,76,12.7,4,4,10,10,70,22,Flat,Concrete Barrier,Base & Surface
"2,231",12,ORA,55,S,1,1,1,0,1,continuous,44,11,2,2,8,8,70,6,Flat,Concrete Barrier,Base & Surface
"2,232",12,ORA,55,S,42,1,1,0,1,continuous,44,11,2,2,9,8,70,6,Flat,Concrete Barrier,Base & Surface
"2,233",12,ORA,55,S,2,1,1,0,1,continuous,44,11,2,2,9,8,70,6,Flat,Concrete Barrier,Base & Surface
"2,234",12,ORA,55,S,28,1,1,0,1,continuous,44,11,2,2,22,22,70,6,Flat,Concrete Barrier,Base & Surface
"2,235",12,ORA,55,S,35,2,2,1,4,mix,44,11,2,2,8,8,70,6,Flat,Concrete Barrier,Concrete
"2,236",12,ORA,55,S,3,1,1,0,1,continuous,62,12.4,8,8,10,10,70,18,Flat,Concrete Barrier,Concrete
"2,237",12,ORA,55,S,10,1,1,0,1,continuous,44,11,2,2,9,8,70,6,Flat,Concrete Barrier,Base & Surface
"2,238",12,ORA,55,S,30,1,1,0,1,continuous,76,12.7,4,4,10,10,70,22,Flat,Concrete Barrier,Base & Surface
"2,239",12,ORA,55,S,39,1,1,0,3,mix,44,11,2,2,10,10,70,6,Flat,Concrete Barrier,Concrete
"2,240",12,ORA,55,S,1,1,1,0,1,continuous,48,12,10,10,10,10,70,14,Flat,Concrete Barrier,Concrete
"2,241",12,ORA,55,S,14,1,1,0,1,continuous,44,11,2,2,10,10,70,6,Flat,Concrete Barrier,Concrete
"2,242",12,ORA,55,S,38,1,1,0,4,mix,74,12.3,8,8,10,10,70,12,Flat,Concrete Barrier,Concrete
"2,243",12,ORA,55,S,0,1,1,0,1,continuous,44,11,2,2,4,4,70,6,Flat,Concrete Barrier,Base & Surface
"2,244",12,ORA,55,S,0,1,1,0,1,continuous,44,11,2,2,8,8,70,6,Flat,Concrete Barrier,Base & Surface
"2,245",12,ORA,55,S,1,1,1,0,1,continuous,62,12.4,8,8,10,10,70,18,Flat,Concrete Barrier,Concrete
"2,246",12,ORA,55,S,1,1,1,0,1,continuous,44,11,2,2,8,8,70,6,Flat,Concrete Barrier,Base & Surface
"2,247",12,ORA,55,S,7,1,1,0,1,continuous,44,11,2,2,22,22,70,6,Flat,Concrete Barrier,Base & Surface
"2,248",12,ORA,55,S,8,1,1,0,1,continuous,44,11,2,2,9,8,70,6,Flat,Concrete Barrier,Base & Surface
"2,249",12,ORA,55,S,0,1,1,0,1,continuous,44,11,2,2,4,4,70,6,Flat,Concrete Barrier,Base & Surface
"2,250",12,ORA,55,S,4,1,1,0,1,continuous,74,12.3,8,8,10,10,70,12,Flat,Concrete Barrier,Concrete
"2,251",12,ORA,55,S,14,2,2,1,4,mix,44,11,2,2,8,8,70,6,Flat,Concrete Barrier,Concrete
"2,252",12,ORA,55,S,10,1,1,0,1,continuous,62,12.4,3,3,10,10,70,18,Flat,Concrete Barrier,Concrete
"2,253",12,ORA,55,S,17,1,2,1,3,mix,44,11,2,2,10,10,70,6,Flat,Concrete Barrier,Concrete
"2,254",12,ORA,55,S,17,1,1,0,1,continuous,44,11,2,2,9,8,70,6,Flat,Concrete Barrier,Base & Surface
"2,255",12,ORA,55,S,5,1,1,0,1,continuous,44,11,2,2,9,8,70,6,Flat,Concrete Barrier,Base & Surface
"2,256",12,ORA,55,S,8,1,1,0,1,continuous,44,11,2,2,10,10,70,6,Flat,Concrete Barrier,Concrete
"2,257",12,ORA,55,S,16,1,1,0,1,continuous,76,12.7,4,4,10,10,70,22,Flat,Concrete Barrier,Base & Surface
"2,258",12,ORA,55,S,12,1,1,0,1,continuous,44,11,2,2,2,2,70,6,Flat,Concrete Barrier,Base & Surface
"2,259",12,ORA,55,S,8,1,1,0,1,continuous,62,12.4,8,8,10,10,70,18,Flat,Concrete Barrier,Concrete
"2,260",12,ORA,57,S,9,1,2,1,1,buffer,36,12,5,5,10,10,60,99,Flat,No Barriers,Concrete
"2,261",12,ORA,57,S,14,1,2,1,2,mix,36,12,5,5,10,10,60,99,Flat,No Barriers,Concrete
"2,262",12,ORA,57,S,21,1,2,1,1,buffer,39,19.5,0,0,0,0,60,99,Flat,No Barriers,Bridge Deck
"2,263",12,ORA,91,E,18,1,1,0,4,mix,36,12,0,0,10,10,70,22,Flat,Cable Barriers,Concrete
"2,264",12,ORA,91,E,27,1,1,0,1,continuous,48,12,11,11,10,10,70,22,Flat,Concrete Barrier,Bridge Deck
"2,265",12,ORA,91,E,2,1,1,0,1,continuous,36,12,0,0,8,8,70,22,Flat,Concrete Barrier,Concrete
"2,266",12,ORA,91,E,0,1,1,0,1,continuous,49,12.3,4,4,10,10,70,10,Flat,Concrete Barrier,Bridge Deck
"2,267",12,ORA,91,E,4,1,1,0,1,continuous,44,11,2,2,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,268",12,ORA,91,E,28,1,1,0,1,continuous,48,12,11,11,10,10,70,22,Flat,Concrete Barrier,Bridge Deck
"2,269",12,ORA,91,E,6,1,1,0,1,continuous,44,11,2,2,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,270",12,ORA,91,E,0,1,1,0,1,continuous,36,12,0,0,8,8,70,22,Flat,Concrete Barrier,Concrete
"2,271",12,ORA,91,E,1,1,2,2,3,mix,36,12,0,0,10,10,70,99,Flat,Guardrail,Concrete
"2,272",12,ORA,91,E,7,1,1,0,2,mix,36,12,0,0,8,8,70,22,Flat,Concrete Barrier,Concrete
"2,273",12,ORA,91,E,0,1,1,0,1,continuous,61,12.2,4,4,10,10,70,10,Flat,Concrete Barrier,Concrete
"2,274",12,ORA,91,E,5,1,1,0,1,continuous,48,12,11,11,10,10,70,22,Flat,Concrete Barrier,Bridge Deck
"2,275",12,ORA,91,E,27,1,2,1,3,mix,36,12,0,0,10,10,70,99,Flat,Guardrail,Concrete
"2,276",12,ORA,91,E,28,1,1,0,1,continuous,44,11,2,2,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,277",12,ORA,91,E,0,1,1,0,1,continuous,48,12,11,11,10,10,70,22,Flat,Concrete Barrier,Bridge Deck
"2,278",12,ORA,91,E,0,1,1,0,1,continuous,44,11,2,2,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,279",12,ORA,91,E,0,1,1,0,1,continuous,48,12,11,11,10,10,70,22,Flat,Concrete Barrier,Concrete
"2,280",12,ORA,91,E,26,1,1,0,1,continuous,44,11,2,2,8,8,70,14,Flat,Concrete Barrier,Bridge Deck
"2,281",12,ORA,91,E,28,1,2,1,1,buffer,60,12,11,11,8,8,70,22,Flat,Concrete Barrier,Concrete
"2,282",12,ORA,91,E,0,1,1,0,2,mix,36,12,0,0,8,8,70,22,Flat,Concrete Barrier,Concrete
"2,283",12,ORA,91,E,9,1,1,0,1,continuous,36,12,0,0,10,10,70,22,Flat,Cable Barriers,Concrete
"2,284",12,ORA,91,E,11,1,1,0,1,continuous,48,12,11,11,10,10,70,22,Flat,Concrete Barrier,Bridge Deck
"2,285",12,ORA,91,E,17,1,1,0,1,continuous,48,12,10,10,10,10,70,22,Flat,Concrete Barrier,Concrete
"2,286",12,ORA,91,E,38,1,1,0,1,continuous,44,11,2,2,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,287",12,ORA,91,E,39,1,2,1,4,mix,36,12,0,0,8,8,70,22,Flat,Concrete Barrier,Concrete
"2,288",12,ORA,91,E,5,1,1,0,1,continuous,44,11,2,2,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,289",12,ORA,91,E,12,1,1,0,1,continuous,44,11,2,2,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,290",12,ORA,91,E,19,1,1,0,1,continuous,36,12,0,0,8,8,70,22,Flat,Concrete Barrier,Concrete
"2,291",12,ORA,91,E,7,1,1,0,2,mix,56,11.2,2,2,10,10,70,6,Flat,Concrete Barrier,Concrete
"2,292",12,ORA,91,E,0,1,1,0,1,continuous,44,11,2,2,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,293",12,ORA,91,E,36,1,1,0,1,continuous,36,12,0,0,8,8,70,22,Flat,Concrete Barrier,Concrete
"2,294",12,ORA,91,E,0,1,1,0,1,continuous,49,12.3,4,4,10,10,70,10,Flat,Concrete Barrier,Bridge Deck
"2,295",12,ORA,91,E,9,1,2,1,4,mix,44,11,4,4,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,296",12,ORA,91,E,37,1,1,0,1,continuous,61,12.2,3,3,10,10,70,20,Flat,Concrete Barrier,Concrete
"2,297",12,ORA,91,E,23,1,1,0,1,continuous,36,12,0,0,8,8,70,22,Flat,Concrete Barrier,Concrete
"2,298",12,ORA,91,E,5,1,1,0,2,mix,48,12,11,11,10,10,70,22,Flat,Concrete Barrier,Concrete
"2,299",12,ORA,91,E,0,1,1,0,1,continuous,48,12,11,11,10,10,70,22,Flat,Concrete Barrier,Bridge Deck
"2,300",12,ORA,91,W,20,1,1,0,1,continuous,48,12,11,11,10,10,70,22,Flat,Concrete Barrier,Bridge Deck
"2,301",12,ORA,91,W,4,1,2,1,3,mix,24,12,0,0,8,8,70,22,Flat,Concrete Barrier,Concrete
"2,302",12,ORA,91,W,5,1,1,0,1,continuous,73,12.2,4,4,10,10,70,10,Flat,Concrete Barrier,Concrete
"2,303",12,ORA,91,W,8,1,1,0,1,continuous,36,12,0,0,8,8,70,22,Flat,Concrete Barrier,Concrete
"2,304",12,ORA,91,W,0,1,1,0,1,continuous,73,12.2,4,4,10,10,70,10,Flat,Concrete Barrier,Concrete
"2,305",12,ORA,91,W,1,1,1,0,1,continuous,36,12,0,0,8,8,70,22,Flat,Concrete Barrier,Concrete
"2,306",12,ORA,91,W,10,1,1,0,1,continuous,60,12,11,11,10,10,70,22,Flat,Concrete Barrier,Concrete
"2,307",12,ORA,91,W,26,1,1,0,1,continuous,36,12,0,0,8,8,70,22,Flat,Concrete Barrier,Concrete
"2,308",12,ORA,91,W,57,1,1,0,1,continuous,36,12,0,0,8,8,70,22,Flat,Concrete Barrier,Concrete
"2,309",12,ORA,91,W,0,1,2,1,3,mix,36,12,0,0,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,310",12,ORA,91,W,3,1,2,1,1,buffer,36,12,0,0,10,10,70,22,Flat,Metal Beam Barrier,Concrete
"2,311",12,ORA,91,W,26,1,1,0,1,continuous,36,12,0,0,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,312",12,ORA,91,W,4,1,1,0,1,continuous,36,12,0,0,8,8,70,22,Flat,Concrete Barrier,Concrete
"2,313",12,ORA,91,W,41,1,1,0,4,mix,36,12,0,0,10,10,70,22,Flat,Metal Beam Barrier,Concrete
"2,314",12,ORA,91,W,51,1,1,0,1,continuous,36,12,0,0,8,8,70,22,Flat,Concrete Barrier,Concrete
"2,315",12,ORA,91,W,0,1,1,0,1,continuous,36,12,0,0,8,8,70,22,Flat,Concrete Barrier,Concrete
"2,316",12,ORA,91,W,14,1,1,0,1,continuous,48,12,11,11,10,10,70,22,Flat,Concrete Barrier,Bridge Deck
"2,317",12,ORA,91,W,32,1,1,0,1,continuous,48,12,11,11,10,10,70,22,Flat,Concrete Barrier,Concrete
"2,318",12,ORA,91,W,44,1,1,0,1,continuous,48,12,11,11,10,10,70,22,Flat,Concrete Barrier,Bridge Deck
"2,319",12,ORA,91,W,0,1,1,0,1,continuous,48,12,11,11,10,10,70,22,Flat,Concrete Barrier,Bridge Deck
"2,320",12,ORA,91,W,5,1,1,0,1,continuous,36,12,0,0,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,321",12,ORA,91,W,7,1,1,0,1,continuous,61,12.2,15,15,10,10,70,20,Flat,Concrete Barrier,Concrete
"2,322",12,ORA,91,W,17,1,1,0,1,continuous,36,12,0,0,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,323",12,ORA,91,W,29,1,1,0,1,continuous,36,12,0,0,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,324",12,ORA,91,W,20,1,1,0,1,continuous,48,12,11,11,10,10,70,22,Flat,Concrete Barrier,Bridge Deck
"2,325",12,ORA,91,W,30,1,1,0,1,continuous,48,12,11,11,10,10,70,22,Flat,Concrete Barrier,Bridge Deck
"2,326",12,ORA,91,W,0,1,1,0,1,continuous,36,12,0,0,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,327",12,ORA,91,W,0,1,1,0,2,mix,60,12,11,11,8,8,70,22,Flat,Concrete Barrier,Concrete
"2,328",12,ORA,91,W,6,1,1,0,1,continuous,36,12,0,0,8,8,70,14,Flat,Concrete Barrier,Concrete
"2,329",12,ORA,91,W,7,1,1,0,1,continuous,36,12,10,10,10,10,70,22,Flat,Concrete Barrier,Concrete
"2,330",12,ORA,91,W,1,1,1,0,2,mix,56,11.2,2,2,10,10,70,6,Flat,Concrete Barrier,Concrete
"2,331",12,ORA,91,W,1,1,1,0,1,continuous,36,12,0,0,8,8,70,22,Flat,Concrete Barrier,Concrete
"2,332",12,ORA,91,W,18,1,1,0,2,mix,24,12,0,0,8,8,70,22,Flat,Concrete Barrier,Concrete
"2,333",12,ORA,91,W,0,1,1,0,3,mix,36,12,0,0,8,8,70,22,Flat,Concrete Barrier,Concrete
"2,334",12,ORA,91,W,18,1,1,0,1,continuous,61,12.2,4,4,10,10,70,10,Flat,Concrete Barrier,Concrete
"2,335",12,ORA,405,N,0,1,1,0,2,mix,57,11.4,3,3,10,10,70,18,Flat,Concrete Barrier,Concrete
"2,336",12,ORA,405,N,9,1,1,0,1,continuous,60,12,10,10,10,10,70,48,Flat,No Barriers,Concrete
